baseline,task,seed,status,source_image,source_prompt,target_prompt,result_image,metadata,command,matched_conditions,failure_reason,notes
reflex,cat_crown,12,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/reflex/cat_crown/seed_12/result.png,outputs/baselines/reflex/cat_crown/seed_12/metadata.json,outputs/baselines/reflex/cat_crown/seed_12/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,bowl_apple_inside,10,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/reflex/bowl_apple_inside/seed_10/result.png,outputs/baselines/reflex/bowl_apple_inside/seed_10/metadata.json,outputs/baselines/reflex/bowl_apple_inside/seed_10/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,bowl_apple_inside,11,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/reflex/bowl_apple_inside/seed_11/result.png,outputs/baselines/reflex/bowl_apple_inside/seed_11/metadata.json,outputs/baselines/reflex/bowl_apple_inside/seed_11/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,bowl_apple_inside,12,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/reflex/bowl_apple_inside/seed_12/result.png,outputs/baselines/reflex/bowl_apple_inside/seed_12/metadata.json,outputs/baselines/reflex/bowl_apple_inside/seed_12/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,tshirt_star,10,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/reflex/tshirt_star/seed_10/result.png,outputs/baselines/reflex/tshirt_star/seed_10/metadata.json,outputs/baselines/reflex/tshirt_star/seed_10/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,tshirt_star,11,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/reflex/tshirt_star/seed_11/result.png,outputs/baselines/reflex/tshirt_star/seed_11/metadata.json,outputs/baselines/reflex/tshirt_star/seed_11/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,tshirt_star,12,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/reflex/tshirt_star/seed_12/result.png,outputs/baselines/reflex/tshirt_star/seed_12/metadata.json,outputs/baselines/reflex/tshirt_star/seed_12/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,red_chair_blue,10,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/reflex/red_chair_blue/seed_10/result.png,outputs/baselines/reflex/red_chair_blue/seed_10/metadata.json,outputs/baselines/reflex/red_chair_blue/seed_10/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,red_chair_blue,11,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/reflex/red_chair_blue/seed_11/result.png,outputs/baselines/reflex/red_chair_blue/seed_11/metadata.json,outputs/baselines/reflex/red_chair_blue/seed_11/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,red_chair_blue,12,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/reflex/red_chair_blue/seed_12/result.png,outputs/baselines/reflex/red_chair_blue/seed_12/metadata.json,outputs/baselines/reflex/red_chair_blue/seed_12/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,pillow_vertical_fabric_strip,10,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_10/result.png,outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_10/metadata.json,outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_10/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,pillow_vertical_fabric_strip,11,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_11/result.png,outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_11/metadata.json,outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_11/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,pillow_vertical_fabric_strip,12,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_12/result.png,outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_12/metadata.json,outputs/baselines/reflex/pillow_vertical_fabric_strip/seed_12/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,backpack_remove_toy_charm,10,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/reflex/backpack_remove_toy_charm/seed_10/result.png,outputs/baselines/reflex/backpack_remove_toy_charm/seed_10/metadata.json,outputs/baselines/reflex/backpack_remove_toy_charm/seed_10/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,backpack_remove_toy_charm,11,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/reflex/backpack_remove_toy_charm/seed_11/result.png,outputs/baselines/reflex/backpack_remove_toy_charm/seed_11/metadata.json,outputs/baselines/reflex/backpack_remove_toy_charm/seed_11/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,backpack_remove_toy_charm,12,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/reflex/backpack_remove_toy_charm/seed_12/result.png,outputs/baselines/reflex/backpack_remove_toy_charm/seed_12/metadata.json,outputs/baselines/reflex/backpack_remove_toy_charm/seed_12/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
flowalign,cat_crown,10,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/flowalign/cat_crown/seed_10/result.png,outputs/baselines/flowalign/cat_crown/seed_10/metadata.json,outputs/baselines/flowalign/cat_crown/seed_10/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,cat_crown,11,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/flowalign/cat_crown/seed_11/result.png,outputs/baselines/flowalign/cat_crown/seed_11/metadata.json,outputs/baselines/flowalign/cat_crown/seed_11/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,cat_crown,12,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/flowalign/cat_crown/seed_12/result.png,outputs/baselines/flowalign/cat_crown/seed_12/metadata.json,outputs/baselines/flowalign/cat_crown/seed_12/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,bowl_apple_inside,10,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/flowalign/bowl_apple_inside/seed_10/result.png,outputs/baselines/flowalign/bowl_apple_inside/seed_10/metadata.json,outputs/baselines/flowalign/bowl_apple_inside/seed_10/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,bowl_apple_inside,11,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/flowalign/bowl_apple_inside/seed_11/result.png,outputs/baselines/flowalign/bowl_apple_inside/seed_11/metadata.json,outputs/baselines/flowalign/bowl_apple_inside/seed_11/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,bowl_apple_inside,12,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/flowalign/bowl_apple_inside/seed_12/result.png,outputs/baselines/flowalign/bowl_apple_inside/seed_12/metadata.json,outputs/baselines/flowalign/bowl_apple_inside/seed_12/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,tshirt_star,10,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/flowalign/tshirt_star/seed_10/result.png,outputs/baselines/flowalign/tshirt_star/seed_10/metadata.json,outputs/baselines/flowalign/tshirt_star/seed_10/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,tshirt_star,11,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/flowalign/tshirt_star/seed_11/result.png,outputs/baselines/flowalign/tshirt_star/seed_11/metadata.json,outputs/baselines/flowalign/tshirt_star/seed_11/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,tshirt_star,12,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/flowalign/tshirt_star/seed_12/result.png,outputs/baselines/flowalign/tshirt_star/seed_12/metadata.json,outputs/baselines/flowalign/tshirt_star/seed_12/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,red_chair_blue,10,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/flowalign/red_chair_blue/seed_10/result.png,outputs/baselines/flowalign/red_chair_blue/seed_10/metadata.json,outputs/baselines/flowalign/red_chair_blue/seed_10/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,red_chair_blue,11,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/flowalign/red_chair_blue/seed_11/result.png,outputs/baselines/flowalign/red_chair_blue/seed_11/metadata.json,outputs/baselines/flowalign/red_chair_blue/seed_11/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,red_chair_blue,12,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/flowalign/red_chair_blue/seed_12/result.png,outputs/baselines/flowalign/red_chair_blue/seed_12/metadata.json,outputs/baselines/flowalign/red_chair_blue/seed_12/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,pillow_vertical_fabric_strip,10,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_10/result.png,outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_10/metadata.json,outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_10/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,pillow_vertical_fabric_strip,11,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_11/result.png,outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_11/metadata.json,outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_11/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,pillow_vertical_fabric_strip,12,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_12/result.png,outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_12/metadata.json,outputs/baselines/flowalign/pillow_vertical_fabric_strip/seed_12/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,backpack_remove_toy_charm,10,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/flowalign/backpack_remove_toy_charm/seed_10/result.png,outputs/baselines/flowalign/backpack_remove_toy_charm/seed_10/metadata.json,outputs/baselines/flowalign/backpack_remove_toy_charm/seed_10/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,backpack_remove_toy_charm,11,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/flowalign/backpack_remove_toy_charm/seed_11/result.png,outputs/baselines/flowalign/backpack_remove_toy_charm/seed_11/metadata.json,outputs/baselines/flowalign/backpack_remove_toy_charm/seed_11/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
flowalign,backpack_remove_toy_charm,12,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/flowalign/backpack_remove_toy_charm/seed_12/result.png,outputs/baselines/flowalign/backpack_remove_toy_charm/seed_12/metadata.json,outputs/baselines/flowalign/backpack_remove_toy_charm/seed_12/command.txt,"official FlowAlign SD3 runner in target-prompt mode; source image resized to max_image_size=512; source prompt, target prompt, seed, cfg_scale=13.5, NFE=33, n_start=0; efficient_memory enabled",,official FlowAlign SD3 target-mode runner
stable_flow,cat_crown,10,pending,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
stable_flow,cat_crown,11,pending,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
stable_flow,cat_crown,12,pending,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
stable_flow,bowl_apple_inside,10,pending,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
stable_flow,bowl_apple_inside,11,pending,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
stable_flow,bowl_apple_inside,12,pending,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
stable_flow,tshirt_star,10,pending,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
stable_flow,tshirt_star,11,pending,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",,,,,,pending strict generation validation; rf_flow; black-forest-labs/FLUX.1-dev; adapter pending
