baseline,family,task,seed,status,source_image,source_prompt,target_prompt,editing_instruction,result_image,metadata,command,control_interface,mask_input_to_editor,eval_mask,backbone,runner,config_id,failure_reason,notes
zone,rf_flow,red_chair_blue,11,pending,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",change only the chair fabric from red to deep blue,outputs/external_baselines/red_chair_blue/zone/seed_11/result.png,outputs/external_baselines/red_chair_blue/zone/seed_11/metadata.json,outputs/external_baselines/red_chair_blue/zone/seed_11/command.txt,text_inversion_or_mask_native,method_native_or_none,experiments/support_v3_2026-05-11/eval_masks/red_chair_blue_eval_mask.png,,,core6_complete_baseline_protocol_20260601,environment/adapter not validated on current server,
zone,rf_flow,red_chair_blue,12,pending,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",change only the chair fabric from red to deep blue,outputs/external_baselines/red_chair_blue/zone/seed_12/result.png,outputs/external_baselines/red_chair_blue/zone/seed_12/metadata.json,outputs/external_baselines/red_chair_blue/zone/seed_12/command.txt,text_inversion_or_mask_native,method_native_or_none,experiments/support_v3_2026-05-11/eval_masks/red_chair_blue_eval_mask.png,,,core6_complete_baseline_protocol_20260601,environment/adapter not validated on current server,
ledits_pp,diffusion_text_editing,cat_crown,10,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",add a small golden crown on the cat's head,outputs/external_baselines/cat_crown/ledits_pp/seed_10/result.png,outputs/external_baselines/cat_crown/ledits_pp/seed_10/metadata.json,outputs/external_baselines/cat_crown/ledits_pp/seed_10/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,cat_crown,11,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",add a small golden crown on the cat's head,outputs/external_baselines/cat_crown/ledits_pp/seed_11/result.png,outputs/external_baselines/cat_crown/ledits_pp/seed_11/metadata.json,outputs/external_baselines/cat_crown/ledits_pp/seed_11/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,cat_crown,12,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",add a small golden crown on the cat's head,outputs/external_baselines/cat_crown/ledits_pp/seed_12/result.png,outputs/external_baselines/cat_crown/ledits_pp/seed_12/metadata.json,outputs/external_baselines/cat_crown/ledits_pp/seed_12/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,dog_sunglasses,10,complete,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,add black sunglasses on the dog's eyes,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_10/result.png,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_10/metadata.json,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_10/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,dog_sunglasses,11,complete,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,add black sunglasses on the dog's eyes,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_11/result.png,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_11/metadata.json,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_11/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,dog_sunglasses,12,complete,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,add black sunglasses on the dog's eyes,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_12/result.png,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_12/metadata.json,outputs/external_baselines/dog_sunglasses/ledits_pp/seed_12/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,mug_heart,10,complete,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",add a small red heart printed on the front of the mug,outputs/external_baselines/mug_heart/ledits_pp/seed_10/result.png,outputs/external_baselines/mug_heart/ledits_pp/seed_10/metadata.json,outputs/external_baselines/mug_heart/ledits_pp/seed_10/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/mug_heart_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,mug_heart,11,complete,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",add a small red heart printed on the front of the mug,outputs/external_baselines/mug_heart/ledits_pp/seed_11/result.png,outputs/external_baselines/mug_heart/ledits_pp/seed_11/metadata.json,outputs/external_baselines/mug_heart/ledits_pp/seed_11/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/mug_heart_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,mug_heart,12,complete,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",add a small red heart printed on the front of the mug,outputs/external_baselines/mug_heart/ledits_pp/seed_12/result.png,outputs/external_baselines/mug_heart/ledits_pp/seed_12/metadata.json,outputs/external_baselines/mug_heart/ledits_pp/seed_12/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/mug_heart_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,tshirt_star,10,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",add a bright red star printed on the center of the t-shirt,outputs/external_baselines/tshirt_star/ledits_pp/seed_10/result.png,outputs/external_baselines/tshirt_star/ledits_pp/seed_10/metadata.json,outputs/external_baselines/tshirt_star/ledits_pp/seed_10/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/tshirt_star_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,tshirt_star,11,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",add a bright red star printed on the center of the t-shirt,outputs/external_baselines/tshirt_star/ledits_pp/seed_11/result.png,outputs/external_baselines/tshirt_star/ledits_pp/seed_11/metadata.json,outputs/external_baselines/tshirt_star/ledits_pp/seed_11/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/tshirt_star_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,tshirt_star,12,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",add a bright red star printed on the center of the t-shirt,outputs/external_baselines/tshirt_star/ledits_pp/seed_12/result.png,outputs/external_baselines/tshirt_star/ledits_pp/seed_12/metadata.json,outputs/external_baselines/tshirt_star/ledits_pp/seed_12/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/tshirt_star_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,backpack_remove_toy_charm,10,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",remove the yellow dangling toy charm while preserving the backpack,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_10/result.png,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_10/metadata.json,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_10/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,backpack_remove_toy_charm,11,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",remove the yellow dangling toy charm while preserving the backpack,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_11/result.png,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_11/metadata.json,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_11/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,backpack_remove_toy_charm,12,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",remove the yellow dangling toy charm while preserving the backpack,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_12/result.png,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_12/metadata.json,outputs/external_baselines/backpack_remove_toy_charm/ledits_pp/seed_12/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,red_chair_blue,10,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",change only the chair fabric from red to deep blue,outputs/external_baselines/red_chair_blue/ledits_pp/seed_10/result.png,outputs/external_baselines/red_chair_blue/ledits_pp/seed_10/metadata.json,outputs/external_baselines/red_chair_blue/ledits_pp/seed_10/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/red_chair_blue_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,red_chair_blue,11,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",change only the chair fabric from red to deep blue,outputs/external_baselines/red_chair_blue/ledits_pp/seed_11/result.png,outputs/external_baselines/red_chair_blue/ledits_pp/seed_11/metadata.json,outputs/external_baselines/red_chair_blue/ledits_pp/seed_11/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/red_chair_blue_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
ledits_pp,diffusion_text_editing,red_chair_blue,12,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",change only the chair fabric from red to deep blue,outputs/external_baselines/red_chair_blue/ledits_pp/seed_12/result.png,outputs/external_baselines/red_chair_blue/ledits_pp/seed_12/metadata.json,outputs/external_baselines/red_chair_blue/ledits_pp/seed_12/command.txt,native_text_editing,none,experiments/support_v3_2026-05-11/eval_masks/red_chair_blue_eval_mask.png,sd-legacy/stable-diffusion-v1-5,scripts/run_leditspp_baseline.py,core6_complete_baseline_protocol_20260601,,completed with diffusers LEditsPPPipelineStableDiffusion; report with nonlocal-rewrite caveat
h_edit_r,diffusion_bridge_p2p,cat_crown,10,excluded_diagnostic_only,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",add a small golden crown on the cat's head,outputs/external_baselines/cat_crown/h_edit_r/seed_10/result.png,outputs/external_baselines/cat_crown/h_edit_r/seed_10/metadata.json,outputs/external_baselines/cat_crown/h_edit_r/seed_10/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,cat_crown,11,excluded_diagnostic_only,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",add a small golden crown on the cat's head,outputs/external_baselines/cat_crown/h_edit_r/seed_11/result.png,outputs/external_baselines/cat_crown/h_edit_r/seed_11/metadata.json,outputs/external_baselines/cat_crown/h_edit_r/seed_11/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,cat_crown,12,excluded_diagnostic_only,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",add a small golden crown on the cat's head,outputs/external_baselines/cat_crown/h_edit_r/seed_12/result.png,outputs/external_baselines/cat_crown/h_edit_r/seed_12/metadata.json,outputs/external_baselines/cat_crown/h_edit_r/seed_12/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/cat_crown_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,dog_sunglasses,10,excluded_diagnostic_only,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,add black sunglasses on the dog's eyes,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_10/result.png,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_10/metadata.json,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_10/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,dog_sunglasses,11,excluded_diagnostic_only,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,add black sunglasses on the dog's eyes,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_11/result.png,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_11/metadata.json,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_11/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,dog_sunglasses,12,excluded_diagnostic_only,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,add black sunglasses on the dog's eyes,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_12/result.png,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_12/metadata.json,outputs/external_baselines/dog_sunglasses/h_edit_r/seed_12/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/dog_sunglasses_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,mug_heart,10,excluded_diagnostic_only,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",add a small red heart printed on the front of the mug,outputs/external_baselines/mug_heart/h_edit_r/seed_10/result.png,outputs/external_baselines/mug_heart/h_edit_r/seed_10/metadata.json,outputs/external_baselines/mug_heart/h_edit_r/seed_10/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/mug_heart_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,mug_heart,11,excluded_diagnostic_only,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",add a small red heart printed on the front of the mug,outputs/external_baselines/mug_heart/h_edit_r/seed_11/result.png,outputs/external_baselines/mug_heart/h_edit_r/seed_11/metadata.json,outputs/external_baselines/mug_heart/h_edit_r/seed_11/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/mug_heart_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,mug_heart,12,excluded_diagnostic_only,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",add a small red heart printed on the front of the mug,outputs/external_baselines/mug_heart/h_edit_r/seed_12/result.png,outputs/external_baselines/mug_heart/h_edit_r/seed_12/metadata.json,outputs/external_baselines/mug_heart/h_edit_r/seed_12/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/mug_heart_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,tshirt_star,10,excluded_diagnostic_only,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",add a bright red star printed on the center of the t-shirt,outputs/external_baselines/tshirt_star/h_edit_r/seed_10/result.png,outputs/external_baselines/tshirt_star/h_edit_r/seed_10/metadata.json,outputs/external_baselines/tshirt_star/h_edit_r/seed_10/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/tshirt_star_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,tshirt_star,11,excluded_diagnostic_only,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",add a bright red star printed on the center of the t-shirt,outputs/external_baselines/tshirt_star/h_edit_r/seed_11/result.png,outputs/external_baselines/tshirt_star/h_edit_r/seed_11/metadata.json,outputs/external_baselines/tshirt_star/h_edit_r/seed_11/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/tshirt_star_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,tshirt_star,12,excluded_diagnostic_only,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",add a bright red star printed on the center of the t-shirt,outputs/external_baselines/tshirt_star/h_edit_r/seed_12/result.png,outputs/external_baselines/tshirt_star/h_edit_r/seed_12/metadata.json,outputs/external_baselines/tshirt_star/h_edit_r/seed_12/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/tshirt_star_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,backpack_remove_toy_charm,10,excluded_diagnostic_only,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",remove the yellow dangling toy charm while preserving the backpack,outputs/external_baselines/backpack_remove_toy_charm/h_edit_r/seed_10/result.png,outputs/external_baselines/backpack_remove_toy_charm/h_edit_r/seed_10/metadata.json,outputs/external_baselines/backpack_remove_toy_charm/h_edit_r/seed_10/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
h_edit_r,diffusion_bridge_p2p,backpack_remove_toy_charm,11,excluded_diagnostic_only,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",remove the yellow dangling toy charm while preserving the backpack,outputs/external_baselines/backpack_remove_toy_charm/h_edit_r/seed_11/result.png,outputs/external_baselines/backpack_remove_toy_charm/h_edit_r/seed_11/metadata.json,outputs/external_baselines/backpack_remove_toy_charm/h_edit_r/seed_11/command.txt,text_guided_no_attention,none,experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,CompVis/stable-diffusion-v1-4,/workspace/baselines/src/h-edit/text-guided/main_demo.py plus Core-6 adapter,core6_complete_baseline_protocol_20260601,,not part of main external baseline; h-Edit baseline is h-Edit-R + P2P only
